#;Titulo;Año;Autores;Citas;Editorial;URL;DOI;DOIcorto;Tipo;Editorial Oficial;Revista/Conferencia;;;;;
68;A taxonomy of event time representations;2017;"R Goldstein; A Khan";9;scs.org;https://www.scs.org/wp-content/uploads/2017/06/18_Final_Manuscript-2.pdf;http://dx.doi.org/10.22360/springsim.2017.tmsdevs.018;10.22360/springsim.2017.tmsdevs.018;proceedings-article;Society for Modeling and Simulation International (SCS);2017 Spring Simulation Multi-Conference;0;;;;
69;A unified framework for conservative and optimistic distributed simulation;1994;"V Jha; RL Bagrodia";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/195291.182480;http://dx.doi.org/10.1145/182478.182480;10.1145/182478.182480;proceedings-article;ACM;8PADS94: ACM/IEEE 8th Workshop on Parallel and Distributed;19;;;;
70;A unifying framework for specifying DEVS parallel and distributed simulation architectures;2013;"A Adegoke; H Togo; MK Traoré";0;journals.sagepub.com;https://journals.sagepub.com/doi/pdf/10.1177/0037549713504983;http://dx.doi.org/10.1177/0037549713504983;10.1177/0037549713504983;journal-article;SAGE Publications;SIMULATION;34;;;;
71;A user interface for large-scale demographic simulation;2014;"C Montañola-Sales; J Casanovas-Garcia; BSS Onggo; Z Li";2;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/7037748/?casa_token=dBD-RYcMausAAAAA:xrCPPwlcx3JiEZzMHEQ_xOV19MD6RMXXwVJ433E3_tjtLlj0r8EKEFTvur2oHZ4cFJp5jHcoMjsU;http://dx.doi.org/10.1109/cloudcom.2014.46;10.1109/cloudcom.2014.46;proceedings-article;IEEE;2014 IEEE 6th International Conference on Cloud Computing Technology and Science (CloudCom);25;;;;
72;A visual environment for distributed simulation systems;1996;"JH Graham; AS Elmaghraby; I Karachiwala; H Soliman";1;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/242745.1108993;http://dx.doi.org/10.1145/242745.1108993;10.1145/242745.1108993;journal-article;Association for Computing Machinery (ACM);SIGSIM Simul. Dig.;19;;;;
73;A visualized parallel network simulator for modeling large-scale distributed applications;2007;"S Lin; X Cheng; J Lv";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4420188/;http://dx.doi.org/10.1109/pdcat.2007.35;10.1109/pdcat.2007.35;proceedings-article;IEEE;Eighth International Conference on Parallel and Distributed Computing, Applications and Technologies (PDCAT 2007);13;;;;
74;A work-stealing based dynamic load balancing algorithm for conservative parallel discrete event simulation;2017;"T Wenjie; Y Yiping; Z Feng; L Tianlin; S Xiao";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/8247833/;http://dx.doi.org/10.1109/wsc.2017.8247833;10.1109/wsc.2017.8247833;proceedings-article;IEEE;2017 Winter Simulation Conference (WSC);18;;;;
75;ABIDES: Towards high-fidelity multi-agent market simulation;2020;"D Byrd; M Hybinette; TH Balch";23;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/3384441.3395986;http://dx.doi.org/10.1145/3384441.3395986;10.1145/3384441.3395986;proceedings-article;ACM;SIGSIM-PADS '20: SIGSIM Principles of Advanced Discrete Simulation;24;;;;
76;Abstract next subvolume method: A logical process-based approach for spatial stochastic simulation of chemical reactions;2011;"B Wang; B Hou; F Xing; Y Yao";24;Elsevier;https://www.sciencedirect.com/science/article/pii/S147692711100051X?casa_token=mh3Mslr1fwIAAAAA:eO0UQR9je6FTk_dWCgDEjFthaDVrkR6jVrb847bQ38z6kRMEfB2SMVnWYXXRsr-stYLMGAQzKUsR;http://dx.doi.org/10.1016/j.compbiolchem.2011.05.001;10.1016/j.compbiolchem.2011.05.001;journal-article;Elsevier BV;Computational Biology and Chemistry;24;;;;
77;Accelerating distributed discrete event simulation through exchange of conditional look-ahead;2014;"D Fu; M Becker; H Szczerbicka";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6957191/;http://dx.doi.org/10.1109/ds-rt.2014.30;10.1109/ds-rt.2014.30;proceedings-article;IEEE;2014 IEEE/ACM 18th International Symposium on Distributed Simulation and Real Time Applications (DS-RT);17;;;;
78;Accelerating large scale artificial society simulation with CPU/GPU based heterogeneous parallel method;2015;"L Zhen; G Gang; C Bin; Q Xiaogang";4;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/7395930/?casa_token=JNzMBW8ZhKcAAAAA:Fif90mwn4eaX5gjY8ejZA4Wdm5JhqwMhczDJFCtbZRjs8heAZGb_hlhMBBCMFBgrhdXfaKS7E63T;http://dx.doi.org/10.1109/ds-rt.2015.11;10.1109/ds-rt.2015.11;proceedings-article;IEEE;2015 IEEE/ACM 19th International Symposium on Distributed Simulation and Real-Time Applications (DS-RT);19;;;;
79;Accelerating large-scale interconnection network simulation by cellular automata concept;2019;"T Yokota; K Ootsu; T Ohkawa";2;search.ieice.org;https://search.ieice.org/bin/summary.php?id=e102-d_1_52;http://dx.doi.org/10.1587/transinf.2018edp7131;10.1587/transinf.2018edp7131;journal-article;Institute of Electronics, Information and Communications Engineers (IEICE);"IEICE Trans. Inf. &amp; Syst.";43;;;;
80;Accuracy vs. performance in parallel simulation of interconnection networks;1995;"DC Burger; DA Wood";66;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/395909/?casa_token=7wsWmokJze0AAAAA:z3iAE5YzCgi77_aRWMGQGcskRkW3j1y4fnQcba2LWfBVvJ2M3pmk-686tTMWrJHM7jhTC1V5e6SG;http://dx.doi.org/10.1109/ipps.1995.395909;10.1109/ipps.1995.395909;proceedings-article;IEEE Comput. Soc. Press;9th International Parallel Processing Symposium;23;;;;
81;Active Virtual Network Management Prediction;2001;S Bush;3;apps.dtic.mil;https://apps.dtic.mil/sti/citations/ADA392095;http://dx.doi.org/10.21236/ada387998;10.21236/ada387998;report;Defense Technical Information Center;None;0;;;;
82;Actors and virtual time: an experience using Time Warp, timed Petri nets and cellular networks;1997;"R Beraldi; L Nigro; F Pupo";2;Springer;https://link.springer.com/chapter/10.1007/978-0-387-35261-9_9;http://dx.doi.org/10.1007/978-0-387-35261-9_9;10.1007/978-0-387-35261-9_9;book-chapter;Springer US;IFIP Advances in Information and Communication Technology;26;;;;
83;Adaptive algorithm and tool flow for accelerating SystemC on many-core architectures;2015;"S Reder; C Roth; H Bucher; O Sander; J Becker";7;Elsevier;https://www.sciencedirect.com/science/article/pii/S0141933115000800?casa_token=M0iC3SeXgngAAAAA:Q-yaGyZJxLFduPpx540fL1Rs347Jw7f-azF7RpRNv9mQFJpV3bKOqybVfR9Q5oSggPjI8bLEsng5;http://dx.doi.org/10.1109/dsd.2014.62;10.1109/dsd.2014.62;proceedings-article;IEEE;2014 17th Euromicro Conference on Digital System Design (DSD);22;;;;
84;Adaptive algorithms for the dynamic distribution and parallel execution of agent-based models;2006;"M Scheutz; P Schermerhorn";71;Elsevier;https://www.sciencedirect.com/science/article/pii/S0743731505002194;http://dx.doi.org/10.1016/j.jpdc.2005.09.004;10.1016/j.jpdc.2005.09.004;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;29;;;;
85;Adaptive algorithms vs. Time Warp: An analytical comparison;1995;"S Srinivasan; PF Reynolds Jr";2;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/224401.224706;http://dx.doi.org/10.1109/wsc.1995.478842;10.1109/wsc.1995.478842;proceedings-article;IEEE;1995 Winter Simulation Conference;18;;;;
86;Adaptive memory management and optimism control in Time Warp;1997;"SR Das; RM Fujimoto";67;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/249204.249207;http://dx.doi.org/10.1145/249204.249207;10.1145/249204.249207;journal-article;Association for Computing Machinery (ACM);ACM Trans. Model. Comput. Simul.;40;;;;
87;Adaptive message clustering for distributed agent based systems;2010;A Gupta;0;getd.libs.uga.edu;http://getd.libs.uga.edu/pdfs/gupta_abhishek_201012_ms.pdf;http://dx.doi.org/10.1109/pads.2011.5936756;10.1109/pads.2011.5936756;proceedings-article;IEEE;2011 ACM/IEEE/SCS 25th Workshop on Principles of Advanced and Distributed Simulation (PADS);15;;;;
88;Adaptive mobile multimedia networks;1996;"A Alwan; R Bagrodia; N Bambos; M Gerla; L Kleinrock; J Short; J Villasenor";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/490751/;http://dx.doi.org/10.1109/98.490751;10.1109/98.490751;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Pers. Commun.;45;;;;
89;Adaptive model update algorithms for remote network emulation;2008;"Y Gu; R Fujimoto";3;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4545321/?casa_token=nT3x2sYZih8AAAAA:eByQ-9ySu7mCUxzYZdWFwdsvSG5e-yTC9eZONgjTpwBSjETSm5rNYlVM4vfaJt6v1DggyXY3oWXu;http://dx.doi.org/10.1109/pads.2008.26;10.1109/pads.2008.26;proceedings-article;IEEE;2008 ACM/IEEE/SCS Workshop on Principles of Advanced and Distributed Simulation ( PADS);16;;;;
90;Adaptive neural regularization assignment for semi-blind biomedical image restoration;2007;"E Binaghi; I Gallo; A Guidali; M Raspanti; G Salvini";3;computer.org;https://www.computer.org/csdl/proceedings-article/imvip/2007/28870207/12OmNBlXs2T;http://dx.doi.org/10.1109/imvip.2007.18;10.1109/imvip.2007.18;proceedings-article;IEEE;International Machine Vision and Image Processing Conference (IMVIP 2007);3;;;;
91;Adaptive protocols for parallel discrete event simulation;1996;SR Das;101;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/256562.256602;http://dx.doi.org/10.1145/256562.256602;10.1145/256562.256602;proceedings-article;ACM Press;the 28th conference;0;;;;
92;Addressing communication latency issues on clusters for fine grained asynchronous applications - A case study;1999;"UKV Rajasekaran; M Chetlur; GD Sharma; R Radhakrishnan; PA Wilsey";12;Springer;https://link.springer.com/chapter/10.1007/bfb0097999;http://dx.doi.org/10.1007/bfb0097999;10.1007/bfb0097999;book-chapter;Springer Berlin Heidelberg;Lecture Notes in Computer Science;19;;;;
93;Addressing the challenges of conservative event synchronization for the SARL agent-programming language;2017;"G Cich; S Galland; L Knapen; AUH Yasar; T Bellemans; D Janssens";4;Springer;https://link.springer.com/chapter/10.1007/978-3-319-59930-4_3;http://dx.doi.org/10.1007/978-3-319-59930-4_3;10.1007/978-3-319-59930-4_3;book-chapter;Springer International Publishing;Lecture Notes in Computer Science;15;;;;
94;Advanced Tutorial: Parallel and Distributed Methods for Scalable Discrete Simulation;2022;"P Andelfinger; W Cai";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/10015291/?casa_token=cQro-VGJpkgAAAAA:6fuBxvijzqiMQndHXAc-w2YZow_VOS-NvEEW2w0epAQEOp7f8nE29oy0bTsGtvmAA_-I0q6FrwFM;http://dx.doi.org/10.1109/wsc57314.2022.10015291;10.1109/wsc57314.2022.10015291;proceedings-article;IEEE;2022 Winter Simulation Conference (WSC);83;;;;
95;Advances in computer simulation;1991;AH Rutan;2;dl.acm.org;https://dl.acm.org/doi/pdf/10.1145/106073.306832;http://dx.doi.org/10.1109/simsym.1991.151478;10.1109/simsym.1991.151478;proceedings-article;IEEE;[1991] Proceedings of the 24th Annual Simulation Symposium;4;;;;
96;Algorithm for Adaptive Mesh Redistribution in Lattice Boltzmann Simulations;2022;"L Ziganurova; L Shchur";0;Springer;https://link.springer.com/article/10.1134/S1995080222050262;http://dx.doi.org/10.1134/s1995080222050262;10.1134/s1995080222050262;journal-article;Pleiades Publishing Ltd;Lobachevskii J Math;35;;;;
97;Algorithms for parallel simulation of large-scale DEVS and Cell-DEVS models;2010;Q Liu;0;curve.carleton.ca;https://curve.carleton.ca/system/files/etd/1c1c980b-82e7-47b1-9d2c-c977879feae8/etd_pdf/465c0f5e11ff0f2ff13816c6d68c380f/liu-algorithmsforparallelsimulationoflargescale.pdf;http://dx.doi.org/10.22215/etd/2010-09753;10.22215/etd/2010-09753;dissertation;Carleton University;None;0;;;;
98;Algoritmos de Consistência para Softwares DSM Baseados em Objetos;2005;EEG de Sistemas Digitais;0;ic.unicamp.br;https://www.ic.unicamp.br/~luiz.ramos/pdf/wscad05modelo.pdf;http://dx.doi.org/10.5753/wscad.2005.18972;10.5753/wscad.2005.18972;proceedings-article;Sociedade Brasileira de Computa?ß?£o;Workshop em Sistemas Computacionais de Alto Desempenho;0;;;;
99;An adaptive memory management protocol for Time Warp parallel simulation;1994;"SR Das; RM Fujimoto";13;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/183019.183041;http://dx.doi.org/10.1145/183018.183041;10.1145/183018.183041;proceedings-article;ACM;SIGMETRICS94: ACM SIGMETRICS Conference on Measurement & Modeling of Computer Systems;19;;;;
100;An adaptive partitioning algorithm for distributed discrete event simulation systems;2002;A Boukerche;0;Elsevier;https://www.sciencedirect.com/science/article/pii/S0743731502918563;http://dx.doi.org/10.1006/jpdc.2002.1856;10.1006/jpdc.2002.1856;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;41;;;;
101;An Adaptive Persistence and Work-stealing Combined Algorithm for Load Balancing on Parallel Discrete Event Simulation;2020;"T Wenjie; Y Yiping; L Tianlin; S Xiao; Z Feng";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/3364218;http://dx.doi.org/10.1145/3364218;10.1145/3364218;journal-article;Association for Computing Machinery (ACM);ACM Trans. Model. Comput. Simul.;26;;;;
102;An adaptive synchronization protocol for parallel discrete event simulation;1998;KR Bisset;6;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/668421/?casa_token=H-6jMeI1-nkAAAAA:ChEpCVypjMxQfxLXUhJapsLAuZOuBNnMMXrX5NR_yW69Tu87Zc1utlylF-1eYRco0isiOSOZmKo_;http://dx.doi.org/10.1109/simsym.1998.668421;10.1109/simsym.1998.668421;proceedings-article;IEEE Comput. Soc;31st Annual Simulation Symposium;17;;;;
103;An algorithm for parallel discrete event simulation using common memory;1989;"BA Cota; RG Sargent";19;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/66488.66490;http://dx.doi.org/10.1109/simsym.1989.748298;10.1109/simsym.1989.748298;proceedings-article;IEEE;[1989] Record of The 22nd Annual Simulation Symposium;12;;;;
104;An alternative approach for collaborative simulation execution on a CPU+ GPU hybrid system;2020;"W Tang; W Cai; Y Yao; X Song; F Zhu";2;journals.sagepub.com;https://journals.sagepub.com/doi/pdf/10.1177/0037549719885178;http://dx.doi.org/10.1177/0037549719885178;10.1177/0037549719885178;journal-article;SAGE Publications;SIMULATION;11;;;;
105;An analytical model of scheduling for conservative parallel simulation;2002;"HY Song; J Kim; KR Chong";2;Springer;https://link.springer.com/chapter/10.1007/3-540-45825-5_34;http://dx.doi.org/10.1007/3-540-45825-5_34;10.1007/3-540-45825-5_34;book-chapter;Springer Berlin Heidelberg;Recent Advances in Parallel Virtual Machine and Message Passing Interface;11;;;;
106;An approach for the effective utilization of GP-GPUs in parallel combined simulation;2008;"DW Bauer; M McMahon; EH Page";12;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4736131/?casa_token=ZSZUekKArO0AAAAA:rue49T1_qpZMCmf-wgqTe2h2jDD-TNK6tI2YHcBALz9NHljHyk-FNwDreAC8iQc4wwnaHMRDSui8;http://dx.doi.org/10.1109/wsc.2008.4736131;10.1109/wsc.2008.4736131;proceedings-article;IEEE;2008 Winter Simulation Conference (WSC);29;;;;
107;An Approach of Advanced Optimistic Protocol Based on Time Dams;2013;"ZJ Zhang; J Huang; ZJ Wang";0;Publ;https://www.scientific.net/AMR.760-762.2151;http://dx.doi.org/10.4028/www.scientific.net/amr.760-762.2151;10.4028/www.scientific.net/amr.760-762.2151;journal-article;Trans Tech Publications, Ltd.;AMR;7;;;;
108;An architecture for visualization and user interaction in parallel environments;1995;"E Mascarenhas; V Rego";4;Elsevier;https://www.sciencedirect.com/science/article/pii/0097849395000569;http://dx.doi.org/10.1016/0097-8493(95)00056-9;10.1016/0097-8493(95)00056-9;journal-article;Elsevier BV;"Computers &amp; Graphics";20;;;;
109;An asynchronous protocol for virtual factory simulation on shared memory multiprocessor systems;2000;"BP Gan; SJ Turner";0;Francis;https://www.tandfonline.com/doi/abs/10.1057/palgrave.jors.2600914;http://dx.doi.org/10.2307/254168;10.2307/254168;journal-article;JSTOR;The Journal of the Operational Research Society;0;;;;
110;An efficient and scalable parallel algorithm for discrete-event simulation;1991;"S Prasad; N Deo";8;repository.lib.ncsu.edu;https://repository.lib.ncsu.edu/bitstream/handle/1840.4/5408/1991_0087.pdf?sequence=1;http://dx.doi.org/10.1109/wsc.1991.185670;10.1109/wsc.1991.185670;proceedings-article;IEEE;1991 Winter Simulation Conference.;12;;;;
111;An efficient approach to collaborative simulation of variable structure systems on multi-core machines;2016;"C Yang; P Chi; X Song; TY Lin; BH Li; X Chai";0;Springer;https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10586-015-0498-9&casa_token=eTGXrTt3GHoAAAAA:Azv1joQAeg4CsadjVhYcNc55XLFJkVPiqmVPGxc05fG2HDV3dbg7momsgn1BwyzLnKQK6Tn0U66cqJRgSR4;http://dx.doi.org/10.1007/s10586-015-0498-9;10.1007/s10586-015-0498-9;journal-article;Springer Science and Business Media LLC;Cluster Comput;53;;;;
112;An efficient optimistic time management algorithm for discrete-event simulation system;2010;"SS Rizvi; A Riasat; KM Elleithy";6;ijsimm.com;http://www.ijsimm.com/Full_Papers/Fulltext2010/text9-3_117-130.pdf;http://dx.doi.org/10.2507/ijsimm09(3)1.146;10.2507/ijsimm09(3)1.146;journal-article;DAAAM International;Int. j. simul. model.;0;;;;
113;An empirical comparison of runtime systems for conservative parallel simulation;1998;"CC Lim; YH Low; W Cai; WJ Hsu; SY Huang; SJ Turne";0;Springer;https://link.springer.com/chapter/10.1007/3-540-64359-1_683;http://dx.doi.org/10.1007/3-540-64359-1_683;10.1007/3-540-64359-1_683;book-chapter;Springer Berlin Heidelberg;Lecture Notes in Computer Science;13;;;;
114;An empirical study of conservative scheduling;2000;"HY Song; RA Meyer; R Bagrodia";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/847162/;http://dx.doi.org/10.1109/pads.2000.847162;10.1109/pads.2000.847162;proceedings-article;IEEE Comput. Soc;14th Workshop on Parallel and Distributed Simulation (PADS 2000);26;;;;
115;An empirical study of different strategies for the parallel simulation of large-scale communication networks;2003;"B Forgeau; U Killat";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1213471/;http://dx.doi.org/10.1109/ipdps.2003.1213471;10.1109/ipdps.2003.1213471;proceedings-article;IEEE Comput. Soc;International Parallel and Distributed Processing Symposium (IPDPS 2003);14;;;;
116;An evaluation of implementations of the CMB parallel simulation algorithm on distributed memory multicomputers;1998;"JM Alonso; A Arruabarrena; R Beivide; J Fortes";0;Elsevier;https://www.sciencedirect.com/science/article/pii/S1383762197000611;http://dx.doi.org/10.1016/s1383-7621(97)00061-1;10.1016/s1383-7621(97)00061-1;journal-article;Elsevier BV;Journal of Systems Architecture;21;;;;
117;An extensible formal framework for the specification and verification of an optimistic simulation protocol;1999;"P Frey; R Radhakrishnan; PA Wilsey; P Alexander; HW Carter";3;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/772888/;http://dx.doi.org/10.1109/hicss.1999.772888;10.1109/hicss.1999.772888;proceedings-article;IEEE Comput. Soc;HICSS 32 - 32nd Annual Hawaii International Conference on System Sciences;19;;;;
118;An implementation of a technique for sharing variables in Time Warp;1995;"C Hirata; J Kramer";1;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/393598/?casa_token=TZIZH9jBVsYAAAAA:RRHW4dmbe0KiWaPGalSGtgnfg5m1jhVT2Qiq-DMPEdTLtcjndafgMDKwSUJ3qsvS2jYwtjtjIDB7;http://dx.doi.org/10.1109/simsym.1995.393598;10.1109/simsym.1995.393598;proceedings-article;IEEE Comput. Soc. Press;Simulation Symposium;18;;;;
